internalName,color
CAST_NodeJS_Azure_Unknown_ServiceBus_Publisher,"rgb(0, 163, 215)"
CAST_NodeJS_Azure_ServiceBus_Receiver,"rgb(0, 163, 215)"
CAST_NodeJS_Azure_Unknown_ServiceBus_Receiver,"rgb(0, 163, 215)"
CAST_AzureJava_Unknown_ServiceBus_Publisher,"rgb(0, 140, 180)"
CAST_AzureJava_ServiceBus_Receiver,"rgb(0, 140, 180)"
CAST_AzureJava_Unknown_ServiceBus_Receiver,"rgb(0, 140, 180)"
CAST_SAPUI5_Library,"rgb(0, 86, 214)"
CAST_AzureDotNet_ServiceBus_Publisher,"rgb(0, 109, 143)"
CAST_AzureDotNet_Unknown_ServiceBus_Publisher,"rgb(0, 109, 143)"
CAST_AzureDotNet_ServiceBus_Receiver,"rgb(0, 109, 143)"
CAST_AzureDotNet_Unknown_ServiceBus_Receiver,"rgb(0, 109, 143)"
CAST_HTML5_Knockout_View,"rgb(241, 224, 5)"
CAST_HTML5_Knockout_ModelFunction,"rgb(241, 224, 5)"
CAST_NodeJS_Azure_Function,"rgb(0, 163, 215)"
CAST_NodeJS_Call_to_Azure_Function,"rgb(0, 163, 215)"
CAST_NodeJS_Call_to_Unknown_Azure_Function,"rgb(0, 163, 215)"
CAST_AzureJava_Function,"rgb(0, 140, 180)"
CAST_AzureJava_Unknown_Function,"rgb(0, 140, 180)"
CAST_Java_CallTo_Azure_Function,"rgb(0, 140, 180)"
CAST_Java_CallTo_Azure_Unknown_Function,"rgb(0, 140, 180)"
CAST_AzureJava_GetOperation,"rgb(0, 140, 180)"
CAST_AzureJava_PostOperation,"rgb(0, 140, 180)"
CAST_AzureJava_PutOperation,"rgb(0, 140, 180)"
CAST_AzureJava_DeleteOperation,"rgb(0, 140, 180)"
CAST_AzureDotNet_Function,"rgb(0, 109, 143)"
CAST_AzureDotNet_Unknown_Function,"rgb(0, 109, 143)"
CAST_NodeJS_GCP_Bigtable_Table,"rgb(150, 211, 95)"
CAST_NodeJS_GCP_Unknown_Bigtable_Table,"rgb(150, 211, 95)"
CAST_DotNet_CallTo_Azure_Function,"rgb(0, 109, 143)"
CAST_DotNet_CallTo_Azure_Unknown_Function,"rgb(0, 109, 143)"
CAST_AzureJava_AnyOperation,"rgb(0, 140, 180)"
CAST_AzureDotNet_GetOperation,"rgb(0, 109, 143)"
CAST_AzureDotNet_PostOperation,"rgb(0, 109, 143)"
CAST_AzureDotNet_PutOperation,"rgb(0, 109, 143)"
CAST_AzureDotNet_DeleteOperation,"rgb(0, 109, 143)"
CAST_AzureDotNet_AnyOperation,"rgb(0, 109, 143)"
CAST_AzureDotNet_WebJobs,"rgb(0, 109, 143)"
CAST_DotNet_CallTo_Azure_WebJobs,"rgb(0, 109, 143)"
CAST_DotNet_CallTo_Azure_Unknown_WebJobs,"rgb(0, 109, 143)"
CAST_AzureJava_EventHub_Publisher,"rgb(0, 140, 180)"
CAST_AzureJava_Unknown_EventHub_Publisher,"rgb(0, 140, 180)"
CAST_AzureJava_EventHub_Receiver,"rgb(0, 140, 180)"
CAST_AzureJava_Unknown_EventHub_Receiver,"rgb(0, 140, 180)"
CAST_NodeJS_GCP_CloudStorage_Bucket,"rgb(150, 211, 95)"
CAST_NodeJS_GCP_Unknown_CloudStorage_Bucket,"rgb(150, 211, 95)"
CAST_AzureDotNet_EventHub_Publisher,"rgb(0, 109, 143)"
CAST_AzureDotNet_Unknown_EventHub_Publisher,"rgb(0, 109, 143)"
CAST_AzureDotNet_EventHub_Receiver,"rgb(0, 109, 143)"
CAST_AzureDotNet_Unknown_EventHub_Receiver,"rgb(0, 109, 143)"
CAST_AzureDotNet_SignalR_CallTo_Hub_Method,"rgb(0, 109, 143)"
CAST_AzureDotNet_SignalR_CallTo_Unknown_Hub_Method,"rgb(0, 109, 143)"
CAST_AzureDotNet_SignalR_Hub_Method,"rgb(0, 109, 143)"
CAST_AzureDotNet_Unknown_SignalR_Hub_Method,"rgb(0, 109, 143)"
CAST_NodeJS_GCP_PubSub_Publisher,"rgb(150, 211, 95)"
CAST_NodeJS_GCP_Unknown_PubSub_Publisher,"rgb(150, 211, 95)"
CAST_NodeJS_GCP_PubSub_Subscription,"rgb(150, 211, 95)"
CAST_NodeJS_GCP_Unknown_PubSub_Subscription,"rgb(150, 211, 95)"
CAST_NodeJS_GCP_PubSub_Receiver,"rgb(150, 211, 95)"
CAST_NodeJS_GCP_Unknown_PubSub_Receiver,"rgb(150, 211, 95)"
CAST_NodeJS_Azure_EventHub_Publisher,"rgb(0, 163, 215)"
CAST_NodeJS_Azure_Unknown_EventHub_Publisher,"rgb(0, 163, 215)"
CAST_NodeJS_Azure_EventHub_Receiver,"rgb(0, 163, 215)"
CAST_NodeJS_Azure_Unknown_EventHub_Receiver,"rgb(0, 163, 215)"
CAST_ReactJS_Function_Component,"rgb(0, 199, 252)"
CAST_AzureJava_SignalR_CallTo_Hub_Method,"rgb(0, 140, 180)"
CAST_AzureJava_SignalR_CallTo_Unknown_Hub_Method,"rgb(0, 140, 180)"
CAST_NodeJS_Azure_CallTo_Hub_Method,"rgb(0, 163, 215)"
CAST_NodeJS_Azure_CallTo_Unknown_Hub_Method,"rgb(0, 163, 215)"
CAST_NodeJS_SignalR_Hub_Method,"rgb(0, 163, 215)"
CAST_NodeJS_Azure_GetOperation,"rgb(0, 163, 215)"
CAST_NodeJS_Azure_PostOperation,"rgb(0, 163, 215)"
CAST_NodeJS_Azure_PutOperation,"rgb(0, 163, 215)"
CAST_NodeJS_Azure_DeleteOperation,"rgb(0, 163, 215)"
CAST_NodeJS_Azure_AnyOperation,"rgb(0, 163, 215)"
CAST_HTML5_External_Libraries,"rgb(227, 76, 2)"
CAST_NodeJS_gRPC_Method,"rgb(150, 211, 95)"
CAST_NodeJS_CallTo_gRPC,"rgb(150, 211, 95)"
CAST_HTML5_DWR_CallTo_Method,"rgb(182, 13, 13)"
CAST_Python_SourceCode,"rgb(53, 114, 10)"
CAST_Python_Class,"rgb(53, 114, 10)"
CAST_Python_Method,"rgb(53, 114, 10)"
CAST_Python_Script,"rgb(53, 114, 10)"
CAST_Python_GetRequestsService,"rgb(53, 114, 10)"
CAST_Python_PostRequestsService,"rgb(53, 114, 10)"
CAST_Python_PutRequestsService,"rgb(53, 114, 10)"
CAST_Python_DeleteRequestsService,"rgb(53, 114, 10)"
CAST_Python_GetHttplibService,"rgb(53, 114, 10)"
CAST_Python_PostHttplibService,"rgb(53, 114, 10)"
CAST_Python_PutHttplibService,"rgb(53, 114, 10)"
CAST_Python_DeleteHttplibService,"rgb(53, 114, 10)"
CAST_Python_GetHttplib2Service,"rgb(53, 114, 10)"
CAST_Python_PostHttplib2Service,"rgb(53, 114, 10)"
CAST_Python_PutHttplib2Service,"rgb(53, 114, 10)"
CAST_Python_DeleteHttplib2Service,"rgb(53, 114, 10)"
CAST_Python_GetAiohttpService,"rgb(53, 114, 10)"
CAST_Python_PostAiohttpService,"rgb(53, 114, 10)"
CAST_Python_PutAiohttpService,"rgb(53, 114, 10)"
CAST_Python_DeleteAiohttpService,"rgb(53, 114, 10)"
CAST_Python_GetUrllibService,"rgb(53, 114, 10)"
CAST_Python_PostUrllibService,"rgb(53, 114, 10)"
CAST_Python_GetUrllib2Service,"rgb(53, 114, 10)"
CAST_Python_PostUrllib2Service,"rgb(53, 114, 10)"
CAST_Python_Flask_GetOperation,"rgb(53, 114, 10)"
CAST_Python_Flask_PostOperation,"rgb(53, 114, 10)"
CAST_Python_Flask_PutOperation,"rgb(53, 114, 10)"
CAST_Python_Flask_DeleteOperation,"rgb(53, 114, 10)"
CAST_Python_External_Library,"rgb(53, 114, 10)"
CAST_Python_PutUrllibService,"rgb(53, 114, 10)"
CAST_Python_DeleteUrllibService,"rgb(53, 114, 10)"
CAST_Python_Aiohttp_GetOperation,"rgb(53, 114, 10)"
CAST_Python_Aiohttp_PostOperation,"rgb(53, 114, 10)"
CAST_Python_Aiohttp_PutOperation,"rgb(53, 114, 10)"
CAST_Python_Aiohttp_DeleteOperation,"rgb(53, 114, 10)"
CAST_RabbitMQ_Python_QueueCall,"rgb(53, 114, 10)"
CAST_RabbitMQ_Python_QueueReceive,"rgb(53, 114, 10)"
CAST_ActiveMQ_Python_QueueCall,"rgb(53, 114, 10)"
CAST_ActiveMQ_Python_QueueReceive,"rgb(53, 114, 10)"
CAST_Python_JavaCall,"rgb(53, 114, 10)"
CAST_Python_GeneralCall,"rgb(53, 114, 10)"
CAST_Python_Query,"rgb(53, 114, 10)"
CAST_Python_ORM_Mapping,"rgb(53, 114, 10)"
CAST_Python_File_Query,"rgb(53, 114, 10)"
CAST_Python_AWS_Lambda,"rgb(53, 114, 10)"
CAST_Python_AWS_Lambda_Function_GET,"rgb(53, 114, 10)"
CAST_Python_AWS_Lambda_Function_PUT,"rgb(53, 114, 10)"
CAST_Python_AWS_Lambda_Function_POST,"rgb(53, 114, 10)"
CAST_Python_AWS_Lambda_Function_DELETE,"rgb(53, 114, 10)"
CAST_Python_AWS_Lambda_Function_ANY,"rgb(53, 114, 10)"
CAST_Python_AWS_SQS_Receiver,"rgb(53, 114, 10)"
CAST_Python_CallTo_AWS_Lambda,"rgb(53, 114, 10)"
CAST_Python_AWS_SQS_Publisher,"rgb(53, 114, 10)"
CAST_Python_AWS_SQS_Unknown_Receiver,"rgb(53, 114, 10)"
CAST_Python_AWS_SQS_Unknown_Publisher,"rgb(53, 114, 10)"
CAST_Python_AWS_S3_Bucket,"rgb(53, 114, 10)"
CAST_Python_AWS_Unknown_S3_Bucket,"rgb(53, 114, 10)"
CAST_Python_AWS_S3_Region,"rgb(53, 114, 10)"
CAST_Python_AWS_Unknown_S3_Region,"rgb(53, 114, 10)"
CAST_Python_AWS_DynamoDB_Table,"rgb(221, 149, 5)"
CAST_Python_AWS_Unknown_DynamoDB_Table,"rgb(221, 149, 5)"
CAST_Python_AWS_DynamoDB_Database,"rgb(221, 149, 5)"
CAST_Python_GetWeb2pyService,"rgb(53, 114, 10)"
CAST_Python_AWS_SNS_Publisher,"rgb(53, 114, 10)"
CAST_Python_AWS_SNS_Subscriber,"rgb(53, 114, 10)"
CAST_Python_Email,"rgb(53, 114, 10)"
CAST_Python_SMS,"rgb(53, 114, 10)"
CAST_Python_GetServiceRequest,"rgb(53, 114, 10)"
CAST_Python_PostServiceRequest,"rgb(53, 114, 10)"
CAST_Python_PutServiceRequest,"rgb(53, 114, 10)"
CAST_Python_DeleteServiceRequest,"rgb(53, 114, 10)"
CAST_Python_AWS_SNS_Unknown_Publisher,"rgb(53, 114, 10)"
CAST_Python_AWS_SNS_Unknown_Subscriber,"rgb(53, 114, 10)"
CAST_Python_CallTo_AWS_Unknown_Lambda,"rgb(53, 114, 10)"
CAST_Python_WebService_GetOperation,"rgb(53, 114, 10)"
CAST_Python_WebService_PostOperation,"rgb(53, 114, 10)"
CAST_Python_WebService_PutOperation,"rgb(53, 114, 10)"
CAST_Python_WebService_DeleteOperation,"rgb(53, 114, 10)"
CAST_Python_WebService_AnyOperation,"rgb(53, 114, 10)"
CAST_Python_StaticInitializer,"rgb(53, 114, 10)"
SOAP_JV_SERVICE,"rgb(176, 114, 1)"
SOAP_JV_PORTTYPE,"rgb(176, 114, 1)"
SOAP_JV_OPERATION,"rgb(176, 114, 1)"
SOAP_JV_CLIENT_OPERATION,"rgb(176, 114, 1)"
SOAP_JV_CLIENT_SERVICE,"rgb(176, 114, 1)"
SOAP_JV_CLIENT_ENDPOINT,"rgb(176, 114, 1)"
CAST_Wicket_Event,"rgb(181, 26, 0)"
CAST_JEE_DWR_Method,"rgb(182, 13, 13)"
CAST_Vaadin_View,"rgb(176, 114, 1)"
CAST_Vaadin_Event_Handler,"rgb(176, 114, 1)"
CAST_Android_EventHandler,"rgb(150, 219, 12)"
CAST_Android_GetResourceService,"rgb(150, 219, 12)"
CAST_Android_PostResourceService,"rgb(150, 219, 12)"
CAST_Android_PutResourceService,"rgb(150, 219, 12)"
CAST_Android_DeleteResourceService,"rgb(150, 219, 12)"
CAST_Android_SharedPreferences,"rgb(150, 219, 12)"
CAST_Android_InternalStorage,"rgb(150, 219, 12)"
CAST_Android_ExternalStorage,"rgb(150, 219, 12)"
CAST_Android_Application,"rgb(150, 219, 12)"
CAST_Android_Exposed_Service,"rgb(150, 219, 12)"
CAST_Android_Exposed_Activity,"rgb(150, 219, 12)"
CAST_Android_Exposed_Receiver,"rgb(150, 219, 12)"
CAST_Android_Intent_Resource,"rgb(150, 219, 12)"
CAST_Android_Button,"rgb(150, 219, 12)"
CAST_Android_TextView,"rgb(150, 219, 12)"
CAST_Android_EditText,"rgb(150, 219, 12)"
CAST_Android_CheckBox,"rgb(150, 219, 12)"
CAST_Android_Spinner,"rgb(150, 219, 12)"
CAST_Android_TimePicker,"rgb(150, 219, 12)"
CAST_Android_ListView,"rgb(150, 219, 12)"
CAST_Android_LinearLayout,"rgb(150, 219, 12)"
CAST_Android_Menu,"rgb(150, 219, 12)"
CAST_Android_Item,"rgb(150, 219, 12)"
CAST_Android_Group,"rgb(150, 219, 12)"
CAST_Android_RelativeLayout,"rgb(150, 219, 12)"
CAST_Android_WebView,"rgb(150, 219, 12)"
CAST_Android_GridView,"rgb(150, 219, 12)"
CAST_Android_Switch,"rgb(150, 219, 12)"
CAST_Android_UndefinedWidget,"rgb(150, 219, 12)"
CAST_Android_UI_XML_File,"rgb(150, 219, 12)"
CAST_Android_Layout,"rgb(150, 219, 12)"
CAST_Android_Kotlin_Room_Entity,"rgb(150, 219, 12)"
CAST_Java_Cassandra_CQLQuery,"rgb(227, 36, 0)"
CAST_Java_Cassandra_Schema,"rgb(227, 36, 0)"
CAST_Java_Cassandra_Table,"rgb(227, 36, 0)"
CAST_Java_Cassandra_Operation,"rgb(227, 36, 0)"
CAST_Java_Cassandra_TableColumn,"rgb(227, 36, 0)"
CAST_Java_Cassandra_PrimaryKey,"rgb(227, 36, 0)"
CAST_Java_Cassandra_Index,"rgb(227, 36, 0)"
CAST_SpringData_Query,"rgb(102, 156, 53)"
CAST_Kotlin_SourceCode,"rgb(169, 123, 15)"
CAST_Kotlin_Class,"rgb(169, 123, 15)"
CAST_Kotlin_Interface,"rgb(169, 123, 15)"
CAST_Kotlin_Method,"rgb(169, 123, 15)"
CAST_Kotlin_Main,"rgb(169, 123, 15)"
CAST_Kotlin_Function,"rgb(169, 123, 15)"
CAST_Kotlin_Object,"rgb(169, 123, 15)"
CAST_Kotlin_JVM_Class,"rgb(169, 123, 15)"
CAST_Kotlin_JVM_Method,"rgb(169, 123, 15)"
CAST_Android_Kotlin_Fragment,"rgb(150, 219, 12)"
CAST_Android_Kotlin_UI_XML_File,"rgb(150, 219, 12)"
CAST_Kotlin_Lambda,"rgb(169, 123, 15)"
CAST_Kotlin_Anonymous_Class,"rgb(169, 123, 15)"
CAST_Kotlin_Generic_Class,"rgb(169, 123, 15)"
CAST_Kotlin_Instantiated_Class,"rgb(169, 123, 15)"
CAST_Kotlin_Generic_Interface,"rgb(169, 123, 15)"
CAST_Kotlin_JVM_Generic_Class,"rgb(169, 123, 15)"
CAST_Android_Kotlin_Application,"rgb(150, 219, 12)"
CAST_Android_Kotlin_Exposed_Service,"rgb(150, 219, 12)"
CAST_Android_Kotlin_Exposed_Activity,"rgb(150, 219, 12)"
CAST_Android_Kotlin_Exposed_Receiver,"rgb(150, 219, 12)"
CAST_Android_Kotlin_Intent_Resource,"rgb(150, 219, 12)"
CAST_Android_Kotlin_SharedPreferences,"rgb(150, 219, 12)"
CAST_Android_Kotlin_InternalStorage,"rgb(150, 219, 12)"
CAST_Android_Kotlin_ExternalStorage,"rgb(150, 219, 12)"
CAST_Kotlin_GetHttpRequestService,"rgb(150, 219, 12)"
CAST_Kotlin_PostHttpRequestService,"rgb(150, 219, 12)"
CAST_Kotlin_PutHttpRequestService,"rgb(150, 219, 12)"
CAST_Kotlin_DeleteHttpRequestService,"rgb(150, 219, 12)"
CAST_Kotlin_WebService_GetOperation,"rgb(169, 123, 15)"
CAST_Kotlin_WebService_PostOperation,"rgb(169, 123, 15)"
CAST_Kotlin_WebService_PutOperation,"rgb(169, 123, 15)"
CAST_Kotlin_WebService_DeleteOperation,"rgb(169, 123, 15)"
CAST_Kotlin_Getter,"rgb(169, 123, 15)"
CAST_Kotlin_Setter,"rgb(169, 123, 15)"
CAST_Kotlin_Property,"rgb(169, 123, 15)"
CAST_SpringWebFlux_GetOperation,"rgb(102, 156, 53)"
CAST_SpringWebFlux_PostOperation,"rgb(102, 156, 53)"
CAST_SpringWebFlux_PutOperation,"rgb(102, 156, 53)"
CAST_SpringWebFlux_DeleteOperation,"rgb(102, 156, 53)"
CAST_CloudConfig_AWS_Lambda_Function,"rgb(221, 149, 5)"
CAST_CloudConfig_AWS_API_Gateway_GET,"rgb(221, 149, 5)"
CAST_CloudConfig_AWS_API_Gateway_PUT,"rgb(221, 149, 5)"
CAST_CloudConfig_AWS_API_Gateway_POST,"rgb(221, 149, 5)"
CAST_CloudConfig_AWS_API_Gateway_DELETE,"rgb(221, 149, 5)"
CAST_CloudConfig_AWS_API_Gateway_ANY,"rgb(221, 149, 5)"
CAST_CloudConfig_AWS_SQS_Receiver,"rgb(221, 149, 5)"
CAST_CloudConfig_AWS_SNS_Subscriber,"rgb(221, 149, 5)"
CAST_CloudConfig_Email,"rgb(221, 149, 5)"
CAST_CloudConfig_SMS,"rgb(221, 149, 5)"
CAST_CloudConfig_PostHttpRequestService,"rgb(221, 149, 5)"
CAST_CloudConfig_AWS_SQS_Publisher,"rgb(221, 149, 5)"
CAST_CloudConfig_AWS_Lambda_Call,"rgb(221, 149, 5)"
CAST_GWT_Module,"rgb(227, 36, 0)"
CAST_GWT_View,"rgb(227, 36, 0)"
CAST_GWT_EventHandler,"rgb(227, 36, 0)"
CAST_GWT_RemoteResourceService,"rgb(227, 36, 0)"
CAST_GWT_RemoteOperation,"rgb(227, 36, 0)"
CAST_GWT_PostResourceService,"rgb(227, 36, 0)"
CAST_GWT_GetResourceService,"rgb(227, 36, 0)"
CAST_GWT_PutResourceService,"rgb(227, 36, 0)"
CAST_GWT_DeleteResourceService,"rgb(227, 36, 0)"
CAST_GWT_Activity,"rgb(227, 36, 0)"
CAST_Java_Web_XML,"rgb(176, 114, 1)"
CAST_SpringWebFlow_State,"rgb(102, 156, 53)"
CAST_Struts_FormValidator,"rgb(0, 77, 101)"
CAST_Struts_ParamInterceptor,"rgb(0, 77, 101)"
CAST_DotNet_PatchOperation,"rgb(148, 0, 255)"
CAST_DotNet_Controller_Action,"rgb(148, 0, 255)"
CAST_Swing_EventHandler,"rgb(181, 26, 0)"
CAST_Swing_UI,"rgb(181, 26, 0)"
CAST_SWT_UI,"rgb(181, 26, 0)"
CAST_SWT_EventHandler,"rgb(181, 26, 0)"
CAST_JFace_EventHandler,"rgb(181, 26, 0)"
CAST_JFace_UI,"rgb(181, 26, 0)"
CAST_AWT_UI,"rgb(154, 36, 79)"
CAST_ObjectiveC_Interface,"rgb(67, 142, 15)"
CAST_ObjectiveC_Protocol,"rgb(67, 142, 15)"
CAST_ObjectiveC_Category,"rgb(67, 142, 15)"
CAST_ObjectiveC_Property,"rgb(67, 142, 15)"
CAST_ObjectiveC_InterfaceVariable,"rgb(67, 142, 15)"
CAST_ObjectiveC_Method,"rgb(67, 142, 15)"
CAST_ObjectiveC_PropertyGetter,"rgb(67, 142, 15)"
CAST_ObjectiveC_PropertySetter,"rgb(67, 142, 15)"
CAST_ObjectiveC_Outlet,"rgb(67, 142, 15)"
CAST_ObjectiveC_Action,"rgb(67, 142, 15)"
CAST_ObjectiveC_XibFile,"rgb(103, 103, 103)"
CAST_ObjectiveC_StoryBoardFile,"rgb(103, 103, 103)"
CAST_ObjectiveC_UIControl,"rgb(103, 103, 103)"
CAST_ObjectiveC_GetResourceService,"rgb(103, 103, 103)"
CAST_ObjectiveC_SourceFile,"rgb(67, 142, 15)"
CAST_ObjectiveC_UIButton,"rgb(103, 103, 103)"
CAST_ObjectiveC_UITextField,"rgb(103, 103, 103)"
CAST_ObjectiveC_PostResourceService,"rgb(103, 103, 103)"
CAST_ObjectiveC_DeleteResourceService,"rgb(103, 103, 103)"
CAST_ObjectiveC_PutResourceService,"rgb(103, 103, 103)"
CAST_ObjectiveC_ClassMethod,"rgb(67, 142, 15)"
CAST_ObjectiveC_PlistFile,"rgb(103, 103, 103)"
CAST_ObjectiveC_UIApplicationDelegate,"rgb(103, 103, 103)"
CAST_ObjectiveC_Block,"rgb(67, 142, 15)"
CAST_IOS_ApplicationObject,"rgb(103, 103, 103)"
CAST_Cpp_Namespace,"rgb(243, 75, 7)"
CAST_Cpp_ClassFolder,"rgb(243, 75, 7)"
CAST_Cpp_RootDirectory,"rgb(243, 75, 7)"
CAST_Cpp_Directory,"rgb(243, 75, 7)"
CAST_Cpp_SourceFile,"rgb(243, 75, 7)"
CAST_Cpp_AdditionalFile,"rgb(243, 75, 7)"
CAST_Cpp_Class,"rgb(243, 75, 7)"
CAST_Cpp_MemberFunction,"rgb(243, 75, 7)"
CAST_Cpp_FreeFunction,"rgb(243, 75, 7)"
CAST_Cpp_Macro,"rgb(243, 75, 7)"
CAST_Cpp_GlobalVariable,"rgb(243, 75, 7)"
CAST_Cpp_MemberVariable,"rgb(243, 75, 7)"
CAST_Cpp_Destructor,"rgb(243, 75, 7)"
CAST_Cpp_Constructor,"rgb(243, 75, 7)"
CAST_Cpp_Union,"rgb(243, 75, 7)"
CAST_Cpp_Enum,"rgb(243, 75, 7)"
CAST_Cpp_EnumItem,"rgb(243, 75, 7)"
CAST_Cpp_Typedef,"rgb(243, 75, 7)"
CAST_Cpp_TemplateParameter,"rgb(243, 75, 7)"
CAST_Cpp_TemplateClass,"rgb(243, 75, 7)"
CAST_Cpp_TemplateUnion,"rgb(243, 75, 7)"
CAST_Cpp_TemplateFreeFunction,"rgb(243, 75, 7)"
CAST_Cpp_TemplateMemberFunction,"rgb(243, 75, 7)"
CAST_Cpp_TemplateConstructor,"rgb(243, 75, 7)"
CAST_Cpp_TemplateClassInstance,"rgb(243, 75, 7)"
CAST_Cpp_TemplateUnionInstance,"rgb(243, 75, 7)"
CAST_Cpp_TemplateFreeFunctionInstance,"rgb(243, 75, 7)"
CAST_Cpp_TemplateMemberFunctionInstance,"rgb(243, 75, 7)"
CAST_Cpp_TemplateConstructorInstance,"rgb(243, 75, 7)"
CAST_Cpp_HeaderFile,"rgb(243, 75, 7)"
CAST_Swift_SourceCode,"rgb(240, 81, 3)"
CAST_Swift_Class,"rgb(240, 81, 3)"
CAST_Swift_Function,"rgb(240, 81, 3)"
CAST_Swift_Protocol,"rgb(240, 81, 3)"
CAST_Swift_XibFile,"rgb(103, 103, 103)"
CAST_Swift_StoryBoardFile,"rgb(103, 103, 103)"
CAST_Swift_Enumeration,"rgb(240, 81, 3)"
CAST_Swift_Structure,"rgb(240, 81, 3)"
CAST_Swift_GetHttpService,"rgb(103, 103, 103)"
CAST_Swift_PostHttpService,"rgb(103, 103, 103)"
CAST_Swift_PutHttpService,"rgb(103, 103, 103)"
CAST_Swift_DeleteHttpService,"rgb(103, 103, 103)"
CAST_Swift_Method,"rgb(240, 81, 3)"
CAST_Swift_DefaultInit,"rgb(240, 81, 3)"
CAST_BPEL_Process,"rgb(156, 45, 45)"
CAST_BPEL_Invoke,"rgb(156, 45, 45)"
CAST_BPEL_Receive,"rgb(156, 45, 45)"
SQLScriptTable,"rgb(227, 140, 0)"
SQLScriptTableColumn,"rgb(227, 140, 0)"
SQLScriptIndex,"rgb(125, 125, 125)"
SQLScriptProcedure,"rgb(227, 140, 0)"
SQLScriptDML,"rgb(125, 125, 125)"
SQLScriptSchema,"rgb(227, 140, 0)"
SQLScriptFunction,"rgb(227, 140, 0)"
SQLScriptView,"rgb(125, 125, 125)"
SQLScriptTrigger,"rgb(227, 140, 0)"
SQLScriptPackage,"rgb(125, 125, 125)"
SQLScriptForeignKey,"rgb(125, 125, 125)"
SQLScriptUniqueConstraint,"rgb(125, 125, 125)"
SQLScriptEvent,"rgb(125, 125, 125)"
SQLScriptSynonym,"rgb(125, 125, 125)"
SQLScriptTableSynonym,"rgb(125, 125, 125)"
SQLScriptViewSynonym,"rgb(125, 125, 125)"
SQLScriptFunctionSynonym,"rgb(125, 125, 125)"
SQLScriptProcedureSynonym,"rgb(125, 125, 125)"
SQLScriptPackageSynonym,"rgb(125, 125, 125)"
SQLScriptType,"rgb(227, 140, 0)"
SQLScriptTypeSynonym,"rgb(125, 125, 125)"
SQLScriptMethod,"rgb(227, 140, 0)"
SQLScriptDatabase,"rgb(125, 125, 125)"
SQLScriptMacro,"rgb(227, 140, 0)"
FormsScriptFunction,"rgb(223, 18, 18)"
FormsScriptProcedure,"rgb(223, 18, 18)"
FormsScriptPackage,"rgb(223, 18, 18)"
FormsScriptModule,"rgb(223, 18, 18)"
FormsScriptTrigger,"rgb(223, 18, 18)"
FormsScriptDataBlock,"rgb(223, 18, 18)"
FormsScriptDataBlockItem,"rgb(223, 18, 18)"
SQLScriptDatabaseLink,"rgb(227, 140, 0)"
SQLScriptUnresolvedSchema,"rgb(227, 140, 0)"
SQLScriptUnresolvedTable,"rgb(227, 140, 0)"
SQLScriptUnresolvedFunction,"rgb(227, 140, 0)"
CAST_Python_MissingTable_Schema,"rgb(227, 140, 0)"
CAST_Python_MissingTable_Table,"rgb(227, 140, 0)"
CAST_Python_MissingTable_TableColumn,"rgb(227, 140, 0)"
CAST_Python_MissingTable_Procedure,"rgb(227, 140, 0)"
SQLScript_Missing_Schema,"rgb(227, 140, 0)"
SQLScript_Missing_Table,"rgb(227, 140, 0)"
SQLScript_Missing_Procedure,"rgb(227, 140, 0)"
CAST_Java_MissingTable_Schema,"rgb(176, 114, 1)"
CAST_Java_MissingTable_Table,"rgb(176, 114, 1)"
CAST_Java_MissingTable_Procedure,"rgb(176, 114, 1)"
CAST_DotNet_MissingTable_Schema,"rgb(148, 0, 255)"
CAST_DotNet_MissingTable_Table,"rgb(148, 0, 255)"
CAST_DotNet_MissingTable_Procedure,"rgb(148, 0, 255)"
CAST_CPP_MissingTable_Schema,"rgb(243, 75, 7)"
CAST_CPP_MissingTable_Table,"rgb(243, 75, 7)"
CAST_CPP_MissingTable_Procedure,"rgb(243, 75, 7)"
CAST_JCL_MissingTable_Schema,"rgb(62, 74, 148)"
CAST_JCL_MissingTable_Table,"rgb(62, 74, 148)"
CAST_JCL_MissingTable_Procedure,"rgb(62, 74, 148)"
CAST_Cobol_MissingTable_Schema,"rgb(97, 36, 219)"
CAST_Cobol_MissingTable_Table,"rgb(97, 36, 219)"
CAST_Cobol_MissingTable_Procedure,"rgb(97, 36, 219)"
CAST_NodeJS_MissingTable_Schema,"rgb(150, 211, 95)"
CAST_NodeJS_MissingTable_Table,"rgb(150, 211, 95)"
CAST_NodeJS_MissingTable_Procedure,"rgb(150, 211, 95)"
CAST_CL400_MissingTable_Schema,"rgb(154, 54, 215)"
CAST_CL400_MissingTable_Table,"rgb(154, 54, 215)"
CAST_CL400_MissingTable_Procedure,"rgb(154, 54, 215)"
CAST_RPG300_RPG400_MissingTable_Schema,"rgb(154, 54, 215)"
CAST_RPG300_RPG400_MissingTable_Procedure,"rgb(154, 54, 215)"
CAST_Birt_MissingTable_Schema,"rgb(172, 58, 229)"
CAST_Birt_MissingTable_Table,"rgb(172, 58, 229)"
CAST_Birt_MissingTable_Procedure,"rgb(172, 58, 229)"
CAST_DotNet_Elasticsearch_Cluster,"rgb(229, 198, 16)"
CAST_DotNet_Elasticsearch_Index,"rgb(229, 198, 16)"
CAST_DotNet_Unknown_Elasticsearch_Index,"rgb(229, 198, 16)"
CAST_DotNet_Redis_Connection,"rgb(231, 27, 27)"
