id,typnam,familyicon,genericicon,typdsc
142419,CAST_Java_Service_CallToPost,ResourceServicePost,ResourceServicePost,Java Post Resource Service
142420,CAST_Java_Service_CallToPut,ResourceServicePut,ResourceServicePut,Java Put Resource Service
142421,CAST_Java_Service_CallToDelete,ResourceServiceDelete,ResourceServiceDelete,Java Delete Resource Service
142426,CAST_JCL_JCLToJava,CallToJavaProgram,CallToJavaProgram,JCL To Java Program
142449,CAST_IMS_MessageFormatService,Service,ServiceBlue,IMS Message Format Service
142450,CAST_IMS_MessageInputDescriptor,Service,ServiceGreen,IMS MID
142451,CAST_IMS_MessageOutputDescriptor,Service,ServicePurple,IMS MOD
142481,CAST_Java_Service_CallToPatch2,ResourceServicePut,ResourceServicePut,Java Patch Resource Service
142537,CAST_Java2Program_JavaCall,CallToJavaProgram,CallToJavaProgram,Java Call to Java Program
142538,CAST_Java2Program_GeneralCall,CallToProgram,CallToProgram,Java Call to Generic Program
142585,CAST_Java2Program_JarProgram,CallToJavaProgram,CallToJavaProgram,Java JAR Program
142620,CAST_Dotnet_Service_CallToGet,ResourceServiceGet,ResourceServiceGet,Dotnet Get Resource Service
142621,CAST_Dotnet_Service_CallToPost,ResourceServicePost,ResourceServicePost,Dotnet Post Resource Service
142622,CAST_Dotnet_Service_CallToPut,ResourceServicePut,ResourceServicePut,Dotnet Put Resource Service
142623,CAST_Dotnet_Service_CallToDelete,ResourceServiceDelete,ResourceServiceDelete,Dotnet Delete Resource Service
142624,CAST_Dotnet_Service_CallToPatch,ResourceServicePut,ResourceServicePut,Dotnet Patch Resource Service
142634,CAST_JCL_ResolvedDataset,DataBlock,DataObject,JCL Data Set
142650,CAST_DotNet_InstanciatedType,,,A reference to the type used to instanciate a generic object (Method or class). This type can be stand alone or contained in an array or a pointer
142687,JV_RECORD,DataBlock,DataBlock,Java Record
142688,JV_RECORD_COMPONENT,DataBlock,DataObject,Java Record Component
142690,CAST_Dotnet_ADO_SqlQuery,SQLNamedQuery,SQLNamedQuery,Dotnet Ado Query
142697,CAST_DotNet_Dapper_SQLQuery,SQLNamedQuery,SQLNamedQuery,DotNet Dapper SQL Query
142699,CAST_DotNet_NHibernate_Entity,DataModule,DataModule,NHibernate Entity
142700,CAST_DotNet_NHibernate_Entity_Operation,Process,ProcessBlue,NHibernate Entity Operation
142703,CAST_Java_GCP_Bigtable_Table,Table,Table,Java GCP BigTable Table
142704,CAST_Java_Unknown_GCP_Bigtable_Table,Table,UnresolvedTable,Java GCP Unknown BigTable Table
142705,CAST_DotNet_GCP_Bigtable_Table,Table,Table,DotNet GCP BigTable Table
142706,CAST_DotNet_Unknown_GCP_Bigtable_Table,Table,UnresolvedTable,DotNet GCP Unknown BigTable Table
142746,CAST_Java_JPA_Entity,DataBlock,DataModel,JPA Entity
142747,CAST_Java_JPA_Entity_Operation,Process,ProcessBlue,JPA Entity Operation
142748,CAST_JAVA_SQLQuery,SQLNamedQuery,SQLNamedQuery,Java SQL Query
142749,CAST_DotNet_Dapper_Entity_Operation,Process,ProcessBlue,Dapper Entity Operation
142750,CAST_DotNet_Dapper_Entity,DataBlock,DataModel,Dapper Entity
142755,CAST_Java_Spark_JDBC_Write,Service,ServiceRed,Spark JDBC Write
142756,CAST_Java_Spark_JDBC_Read,Service,ServiceGreen,Spark JDBC Read
142757,CAST_Java_Spark_JDBC_SQLQuery,SQLNamedQuery,SQLNamedQuery,Spark JDBC SQL Query
142760,CAST_Java_GCP_CloudStorage_Bucket,Bucket,S3Bucket,Java GCP Cloud Storage Bucket
142761,CAST_Java_Unknown_GCP_CloudStorage_Bucket,Bucket,S3BucketGrey,Java GCP Unknown Cloud Storage Bucket
142762,CAST_DotNet_GCP_CloudStorage_Bucket,Bucket,S3Bucket,DotNet GCP CloudStorage Bucket
142763,CAST_DotNet_GCP_Unknown_CloudStorage_Bucket,Bucket,S3BucketGrey,DotNet GCP Unknown CloudStorage Bucket
142794,CAST_Java_JPA_SQLQuery,SQLNamedQuery,SQLNamedQuery,JPA SQL Query
142795,CAST_DotNet_GCP_PubSub_Publisher,QueueCall,QueueCall,DotNet GCP PubSub Publisher
142796,CAST_DotNet_GCP_PubSub_Unknown_Publisher,QueueCall,QueueCallGrey,DotNet GCP Unknown PubSub Publisher
142797,CAST_DotNet_GCP_PubSub_Receiver,QueueReceive,QueueReceive,DotNet GCP PubSub Receiver
142798,CAST_DotNet_NHibernate_SQLQuery,SQLNamedQuery,SQLNamedQuery,DotNet NHibernate SQL Query
142799,CAST_DotNet_GCP_PubSub_Subscription,Queue,Queue,DotNet GCP PubSub Subscription
142802,CAST_JAVA_JDBC_SQLQuery,SQLNamedQuery,SQLNamedQuery,JDBC SQL Query
142803,CAST_Java_GCP_PubSub_Publisher,QueueCall,QueueCall,Java GCP Pub/Sub Publisher
142804,CAST_Java_GCP_Unknown_PubSub_Publisher,QueueCall,QueueCall,Java GCP Unknown Pub/Sub Publisher
142805,CAST_Java_GCP_PubSub_Subscription,Queue,Queue,Java GCP Pub/Sub Subscription
142807,CAST_Java_GCP_PubSub_Receiver,QueueReceive,QueueReceive,Java GCP Pub/Sub Receiver
142808,CAST_Java_GCP_Unknown_PubSub_Receiver,QueueReceive,QueueReceiveGrey,Java GCP Unknown Pub/Sub Receiver
142819,CAST_DotNet_GCP_Unknown_PubSub_Receiver,QueueReceive,QueueReceiveGrey,DotNet GCP Unknown PubSub Receiver
142836,CAST_DotNet_NHibernate_HQLQuery,SQLNamedQuery,SQLNamedQuery,DotNet NHibernate HQL Query
142840,CAST_JAVA_JOOQ_SQLQuery,SQLNamedQuery,SQLNamedQuery,JOOQ SQL Query
142842,CAST_Cobol_SQLQuery,SQLNamedQuery,SQLNamedQuery,Cobol SQL Query
142848,CAST_DotNet_EntLib_SQL_Query,SQLNamedQuery,SQLNamedQuery,DotNet Enterprise Library SQL Query
142850,CAST_JAVA_JDBI_SQLQuery,SQLNamedQuery,SQLNamedQuery,JDBI SQL Query
142856,CAST_DotNet_gRPC_Method,WebService,WebService,DotNet gRPC service method
142857,CAST_DotNet_CallTo_gRPC,WebService,WebService,DotNet call to gRPC service method
142865,CAST_Java_JPA_JPQLQuery,SQLNamedQuery,SQLNamedQuery,JPQL Query
142868,CAST_DotNet_Kafka_Publisher,QueueCall,QueueCall,DotNet Kafka Topic Publisher
142869,CAST_DotNet_Kafka_Unknown_Publisher,QueueCall,QueueCallGrey,DotNet Kafka Unknown Topic Publisher
142870,CAST_DotNet_Kafka_Unknown_Receiver,QueueReceive,QueueReceive,DotNet Kafka Unknown Topic Receiver
142871,CAST_DotNet_Kafka_Receiver,QueueReceive,QueueReceive,DotNet Kafka Topic Receiver
142873,CAST_Java_JOOQ_Entity_Operation,Process,ProcessBlue,JOOQ Entity Operation
142874,CAST_Java_JOOQ_Entity,DataModule,DataModule,JOOQ Entity
142878,CAST_Java_Freemarker_FTLParameter,Variable,Variable,Java Freemarker FTL Parameter
142879,CAST_Java_Freemarker_CallToFTL,Service,ServiceOrange,Java Freemarker FTL Call
142882,CAST_JAVA_AnonymousMethod,,,Method of Anonymous Class
142883,CAST_CICS_Webservice,WebService,WebService,CICS Webservice
142884,CAST_CallTo_CICS_Webservice,CallToWebService,CallToWebService,Call to CICS Webservice
142886,CAST_DotNet_MSAppBlocks_SQL_Query,,SQLNamedQuery,DotNet ApplicationBlocks Data SQL Query
142894,CAST_wsdl_CICS_webservice,WebService,WebService,WSDL Definition File
142897,CAST_JAVA_MethodOfAnonymousClass,,,Method of Anonymous Class
142912,CAST_DotNet_RabbitMQ_Publisher,QueueCall,QueueCall,RabbitMQ DotNet Queue Publisher
142913,CAST_DotNet_RabbitMQ_Receiver,QueueReceive,QueueReceive,RabbitMQ DotNet Queue Receiver
142914,CAST_DotNet_RabbitMQ_Unknown_Publisher,QueueCall,QueueCallGrey,RabbitMQ Unknown DotNet Queue Publisher
142915,CAST_DotNet_RabbitMQ_Unknown_Receiver,QueueReceive,QueueReceiveGrey,RabbitMQ Unknown DotNet Queue Receiver
142916,CAST_DotNet_RabbitMQ_ExchangeDeclaration,Process,ProcessBlue,RabbitMQ DotNet Exchange Declaration
142917,CAST_DotNet_RabbitMQ_QueueBind,Process,ProcessBlue,RabbitMQ DotNet Queue Bind
142918,CAST_DotNet_RabbitMQ_ExchangeBind,Process,ProcessBlue,RabbitMQ DotNet Exchange Bind
142919,CAST_DotNet_ODataClient_GetHttpRequestService,ResourceServiceGet,ResourceServiceGet,OData Client HttpRequest Get Service
142920,CAST_DotNet_ODataClient_PostHttpRequestService,ResourceServicePost,PostResourceService,OData Client HttpRequest Post Service
142921,CAST_DotNet_ODataClient_PutHttpRequestService,ResourceServicePut,ResourceServicePut,OData Client HttpRequest Put Service
142922,CAST_DotNet_ODataClient_PatchHttpRequestService,WebService,WebService,OData Client HttpRequest Patch Service
142923,CAST_DotNet_ODataClient_DeleteHttpRequestService,ResourceServiceDelete,ResourceServiceDelete,OData Client HttpRequest Delete Service
1004004,PLIFunction,Function,FunctionGreen,PLI Function
1004005,PLIMainProcedure,Procedure,Procedure,PLI MainProcedure
1004006,PLIFileStructure,List,List,PLI FileStructure
1004008,PLIProcedure,Procedure,Procedure,PLI Procedure
1004011,PLIErrorBlock,Package,PackageRed,PLI Error Block
1004013,PLIDB2Table,Table,Table,PLI DB2 Table
1005004,PLCFunction,Function,FunctionGreen,PLC Function
1005005,PLCFileStructure,List,List,PLC FileStructure
1005006,PLCMainProcedure,Procedure,ProcedureGreen,PLC MainProcedure
1005009,PLCProcedure,Procedure,ProcedureGreen,PLC Procedure
1005010,PLCDB2Table,Table,Table,PLC DB2 Table
1005011,PLCInclude,Variable,VariablePropertyPink,PLC Include
1005012,PLCErrorBlock,Process,ProcessRed,PLC Error Block
1006004,FortranProgram,Package,Package,Fortran Program
1006005,FortranModule,Package,Module,Fortran Module
1006006,FortranExternalSubroutine,Function,FunctionBlueService,Fortran External Subroutine
1006007,FortranExternalFunction,Function,FunctionExternal,Fortran External Function
1006008,FortranInterface,Class,Class,Fortran Interface
1006011,FortranInternalSubroutine,Function,FunctionBlueService,Fortran Internal Subroutine
1006012,FortranInternalFunction,Function,FunctionBlue,Fortran Internal Function
1006014,FortranIOSTATVariable,Variable,VariablePropertyBlue,Fortran IOSTAT variable
1006015,FortranSTATVariable,Variable,Variable,Fortran STAT variable
1007011,FLEX_package,Package,PackageOrange,FLEX Package
1007012,FLEX_script,File,File_Grey,FLEX Script
1007013,FLEX_class,Class,Class,FLEX Class
1007014,FLEX_function,Function,FunctionGreen,FLEX Function
1007015,FLEX_getter,PropertyGetter,PropertyGetter,FLEX Getter
1007016,FLEX_setter,PropertySetter,PropertySetter,FLEX Setter
1007017,FLEX_field,UITextField,UITextField,FLEX Field
1007019,FLEX_destination,Process,ProcessRed,FLEX Destination
1007020,FLEX_RemoteObject,Process,ProcessBlue,FLEX RemoteObject
1007021,FLEX_DestinationSource,Process,ProcessGreen,FLEX Destination Source
1007022,FLEX_RemoteClass,Class,Class,FLEX RemoteClass
1008006,RPG400Program,Service,ServiceBlue,RPG400 Program
1008007,RPG400MainSubroutine,Process,ProcessBlue,RPG400 MainSubroutine
1008008,RPG400Subroutine,Process,ProcessBlue,RPG400 Subroutine
1008010,RPG400FilePrinter,Variable,Variable,RPG400 File Printer
1008011,RPG400FileDisk,Variable,Variable,RPG400 File Disk
1008012,RPG400FileWorkstn,Variable,Variable,RPG400 File Workstn
1008013,RPG400FileSpecial,Variable,Variable,RPG400 File Special
1008014,RPG400FileSeq,Variable,Variable,RPG400 File Seq
1008015,RPG400Procedure,Procedure,Procedure,RPG400 Procedure
1008017,RPG400ProcedurePrototype,Procedure,ProcedurePink,RPG400 Procedure Prototype
1008018,RPG400SQLStructure,SQLNamedQuery,SQLNamedQuery,RPG400 EXEC SQL
1008020,RPG400CopyProgram,Function,FunctionBlueService,RPG400 Copy Member
1008022,RPG400Module,Package,Module,RPG400 Module
1008039,RPG400UnknownProgram,CallToProgram,CallToProgram,RPG IV Call to Generic Program
1008040,RPG400UnknownCopy,Function,FunctionExternal,RPG IV Missing Copy Member
1008041,RPG400UnknownDDSDiskFile,File,File_PF,RPG IV Missing Physical/Logical File
1008042,RPG400UnknownDDSPrinterFile,File,File_Grey,RPG IV Missing Printer File
1008043,RPG400UnknownDDSDisplayFile,File,File_Grey,RPG IV Missing Display File
1008044,RPG400UnknownProcedure,Procedure,ProcedureGrey,RPG IV Missing Procedure
1008089,RPG400IBMMQQueueCall,QueueCall,QueueCall,RPG IV IBM MQ Queue Publisher
1008090,RPG400IBMMQQueueReceive,QueueReceive,QueueReceive,RPG IV IBM MQ Queue Receiver
1008091,RPG400IBMMQUnknownQueueCall,QueueCall,QueueCallGrey,RPG IV IBM MQ Unknown Queue Publisher
1008092,RPG400IBMMQUnknownQueueReceive,QueueReceive,QueueReceiveGrey,RPG IV IBM MQ Unknown Queue Receiver
1008097,RPG400DataQueueCall,QueueCall,QueueCall,RPG IV Data Queue Publisher
1008098,RPG400DataQueueReceive,QueueReceive,QueueReceive,RPG IV Data Queue Receiver
1008099,RPG400DataUnknownQueueCall,QueueCall,QueueCallGrey,RPG IV Data Unknown Queue Publisher
1008100,RPG400DataUnknownQueueReceive,QueueReceive,QueueReceiveGrey,RPG IV Data Unknown Queue Receiver
1008113,RPG400GetResourceService,ResourceServiceGet,ResourceServiceGet,RPG IV Get Resource Service
1008114,RPG400PostResourceService,ResourceServicePost,ResourceServicePost,RPG IV Post Resource Service
1008115,RPG400PutResourceService,ResourceServicePut,ResourceServicePut,RPG IV Put Resource Service
1008116,RPG400DeleteResourceService,ResourceServiceDelete,ResourceServiceDelete,RPG IV Delete Resource Service
1008117,RPG400PostOperation,ResourceServicePost,ResourceServicePost,RPG IV Post Operation
1009006,RPG300Program,Service,ServiceBlue,RPG300 Program
1009007,RPG300MainSubroutine,Process,ProcessBlue,RPG300 MainSubroutine
1009008,RPG300Subroutine,Process,ProcessBlue,RPG300 Subroutine
1009009,RPG300FilePrinter,Variable,Variable,RPG300 File Printer
1009010,RPG300FileDisk,Variable,Variable,RPG300 File Disk
1009011,RPG300FileWorkstn,Variable,Variable,RPG300 File Workstn
1009012,RPG300FileSpecial,Variable,Variable,RPG300 File Special
1009013,RPG300FileSeq,Variable,Variable,RPG300 File Seq
1009016,RPG300SQLStructure,SQLNamedQuery,SQLNamedQuery,RPG3 EXEC SQL
1009017,RPG300UnknownProgram,CallToProgram,CallToProgram,RPG III Call to Generic Program
1009019,RPG300UnknownCopy,Function,FunctionExternal,RPG III Missing Copy Member
1009020,RPG300CopyProgram,Function,FunctionBlueService,RPG300 Copy Member
1009021,RPG300UnknownDDSDiskFile,File,File_PF,RPG III Missing Physical/Logical File
1009022,RPG300UnknownDDSPrinterFile,File,File_Grey,RPG III Missing Printer File
1009023,RPG300UnknownDDSDisplayFile,File,File_Grey,RPG III Missing Display File
1009093,RPG300IBMMQQueueCall,QueueCall,QueueCall,RPG III IBM MQ Queue Publisher
1009094,RPG300IBMMQQueueReceive,QueueReceive,QueueReceive,RPG III IBM MQ Queue Receiver
1009095,RPG300IBMMQUnknownQueueCall,QueueCall,QueueCallGrey,RPG III IBM MQ Unknown Queue Publisher
1009096,RPG300IBMMQUnknownQueueReceive,QueueReceive,QueueReceiveGrey,RPG III IBM MQ Unknown Queue Receiver
1009101,RPG300DataQueueCall,QueueCall,QueueCall,RPG III Data Queue Publisher
1009102,RPG300DataQueueReceive,QueueReceive,QueueReceive,RPG III Data Queue Receiver
1009103,RPG300DataUnknownQueueCall,QueueCall,QueueCallGrey,RPG III Data Unknown Queue Publisher
1009104,RPG300DataUnknownQueueReceive,QueueReceive,QueueReceiveGrey,RPG III Data Unknown Queue Receiver
1010019,DB400Table,Table,Table,DB400 Table
1010020,DB400View,Table,DatabaseView,DB400 View
1010021,DB400Library,Schema,Schema,DB400 Library
1010022,DB400Index,Index,Index,DB400 Index
1010023,DB400Record,Variable,PropertyOutlet,DB400 Record
1011006,DDS400PRTFFile,File,File_Grey,DDS400 Printer File
1011007,DDS400DSPFFile,File,File_Grey,DDS400 Display File
1011008,DDS400Section,Package,PackageRed,DDS400 Section
1011019,DDS400PhysicalFile,File,File_PF,DDS400 Physical File
1011020,DDS400LogicalFile,File,File_LF,DDS400 Logical File
1011021,DDS400RecordstructureLF,Class,ClassRed,DDS400 RecordstructureLF
1011032,DDS400RecordstructurePF,Class,Class,DDS400 RecordstructurePF
1012006,CL400Program,Service,ServiceBlue,CL400 Program
1012008,CL400SQLStructure,SQLNamedQuery,SQLNamedQuery,CL400 EXEC SQL
1012009,CL400Subroutine,Process,ProcessBlue,CL400 Subroutine
1012011,CL400UnknownProgram,CallToProgram,CallToProgram,CL Call to Generic Program
1012105,CL400DataQueueCall,QueueCall,QueueCall,CL Data Queue Publisher
1012106,CL400DataQueueReceive,QueueReceive,QueueReceive,CL Data Queue Receiver
1012107,CL400DataUnknownQueueCall,QueueCall,QueueCallGrey,CL Data Unknown Queue Publisher
1012108,CL400DataUnknownQueueReceive,QueueReceive,QueueReceiveGrey,CL Data Unknown Queue Receiver
1012109,CL400IBMMQQueueCall,QueueCall,QueueCall,CL IBM MQ Queue Publisher
1012110,CL400IBMMQQueueReceive,QueueReceive,QueueReceive,CL IBM MQ Queue Receiver
1012111,CL400IBMMQUnknownQueueCall,QueueCall,QueueCallGrey,CL IBM MQ Unknown Queue Publisher
1012112,CL400IBMMQUnknownQueueReceive,QueueReceive,QueueReceiveGrey,CL IBM MQ Unknown Queue Receiver
1012118,CL400UnknownDDSDiskFile,,File_Grey,RPG IV Missing Display File
1013006,MENUBar,UIView,UIView,MENU Bar
1013007,MENUItem,UIView,MenuItem,MENU Item
1015004,EGLFunction,Function,FunctionBlue,EGL Function
1015005,EGLRecord,DataBlock,DataObject,EGL Record
1015006,EGLForm,Form,Form,EGL Form
1015007,EGLFormGroup,Form,Form,EGL Form Group
1015008,EGLDataTable,Table,Table,EGL Data Table
1015009,EGLPackage,Package,PackageOrange,EGL Package
1015010,EGLProgram,Package,Module,EGL Program
1015011,EGLRecordColumn,DataBlock,DataBlock,EGL Record Column
1015012,EGLProjectDeclaration,Folder,FolderDarkBlue,EGL Project Declaration
1015013,EGLRecordDeclaration,Folder,FolderRed,EGL Record Declaration
1015014,EGLReferencedProjects,Folder,FolderLightBlue,EGL Referenced Projects
1016005,SHELLFunction,Function,FunctionBlue,SHELL function
1016006,SHELLProgram,Program,Program,SHELL Program
1016007,SHELLSpecialFunction,Function,FunctionBlue,SHELL special Function
1016012,SHELLJavaCall,CallToJavaProgram,CallToJavaProgram,Shell Program Call to Java
1016013,SHELLGeneralCall,CallToProgram,CallToProgram,Shell Program Call
1016016,CAST_SHELL_AWS_DynamoDB_Table,Table,Table,SHELL DynamoDB Table
1016020,CAST_SHELL_AWS_S3_Bucket,Bucket,S3Bucket,SHELL S3 Bucket
1016021,CAST_SHELL_AWS_SQS_Publisher,QueueCall,QueueCall,SHELL AWS Simple Queue Service Publisher
1016022,CAST_SHELL_AWS_SQS_Receiver,QueueReceive,QueueReceive,SHELL AWS Simple Queue Service Receiver
1016023,CAST_SHELL_CallTo_AWS_Lambda,AWSLambdaFunctionInvokeBlack,AWSLambdaFunctionInvoke,SHELL Call to AWS Lambda Function
1016024,CAST_SHELL_AWS_SNS_Publisher,QueueCall,QueueCall,SHELL Amazon Web Services SNS Publisher
1016025,CAST_SHELL_AWS_SNS_Subscriber,QueueReceive,QueueReceive,SHELL Amazon Web Services SNS Subscriber
1016026,CAST_SHELL_SMS,Service,ServiceBlue,SHELL SMS
1016027,CAST_SHELL_Email,Service,ServiceBlue,SHELL Email
1016029,CAST_SHELL_GetServiceRequest,ResourceServiceGet,ResourceServiceGet,SHELL GET service request
1016030,CAST_SHELL_PostServiceRequest,ResourceServicePost,ResourceServicePut,SHELL POST service request
1016031,CAST_SHELL_PutServiceRequest,ResourceServicePut,ResourceServicePut,SHELL PUT service request
1016032,CAST_SHELL_DeleteServiceRequest,ResourceServiceDelete,ResourceServiceDelete,SHELL DELETE service request
1016033,CAST_SHELL_AWS_DynamoDB_Database,Schema,Schema,SHELL DynamoDB Database
1016034,CAST_SHELL_AWS_Unknown_DynamoDB_Table,Table,UnresolvedTable,SHELL Unknown DynamoDB Table
1016035,CAST_SHELL_CallTo_AWS_Unknown_Lambda,AWSLambdaFunctionInvokeBlack,AWSLambdaFunctionInvokeGrey,SHELL Call to Unknown AWS Lambda Function
1016036,CAST_SHELL_AWS_Lambda,AWSLambdaFunction,AWSLambdaFunction,SHELL AWS Lambda Function
1016037,CAST_SHELL_AWS_Unknown_S3_Bucket,Bucket,S3BucketGrey,SHELL Unknown S3 Bucket
1016038,CAST_SHELL_AWS_SQS_Unknown_Publisher,QueueCall,QueueCallGrey,Shell AWS Unknown SQS Publisher
1016039,CAST_SHELL_AWS_SQS_Unknown_Receiver,QueueReceive,QueueReceiveGrey,Shell AWS Unknown SQS Receiver
1016040,CAST_SHELL_AWS_SNS_Unknown_Publisher,QueueCall,QueueCallGrey,Shell AWS Unknown SNS Publisher
1016041,CAST_SHELL_AWS_SNS_Unknown_Subscriber,QueueReceive,QueueReceiveGrey,Shell AWS Unknown SNS Subscriber
1017004,phpSection,Package,Package,PHP Section
1017005,phpInterface,UIView,Shapes,PHP Interface
1017006,phpClass,Class,Class,PHP Class
1017007,phpMethod,Function,TabMethod,PHP Method
1017008,phpConstructor,Constructor,Constructor,PHP Constructor
1017009,phpMember,Variable,Member,PHP Member
1017010,phpFunction,Function,FunctionGreen,PHP Function
1017011,phpDefine,Function,FunctionPurpleHeader,PHP Define
1017012,phpArray,DataSet,DataSet,PHP Array
1017013,phpConstants,Variable,Variable,PHP Class Constant
1017014,ScriptSection,File,File_Script,Script Section
1017015,ScriptFunction,Function,FunctionBlue,Script Function
1017018,phpSymfonyControllerClass,Class,Class,PHP Symfony Controller Class
1017019,phpSymfonyController,Package,PackageRed,PHP Symfony Controller
1017020,phpSymfonyRoute,Cursor,Cursor,PHP Symfony Route
1017021,phpSymfonyService,Service,ServiceOrange,PHP Symfony Service
1018006,Tibco_AESCHEMA,Schema,Schema,Tibco Active Enterprise Schema
1018007,Tibco_AECLASS,Class,Class,Tibco Active Enterprise Class
1018008,Tibco_AECLASSFIELD,Variable,VariablePropertyBlue,Tibco Active Enterprise Class Field
1018030,Tibco_Process,Process,ProcessBlue,Tibco Process
1018031,Tibco_Processgroup,Process,ProcessPurple,Tibco Process Group
1018032,Tibco_ProcessActivity,Process,ProcessGreen,Tibco Process Activity
1018033,Tibco_ProcessStarter,Process,ProcessRed,Tibco Process Starter
1018034,Tibco_ProcessActivityInput,Process,ProcessGreen,Tibco Process Activity Input
1018035,Tibco_ProcessActivityOutput,Process,ProcessBlue,Tibco Process Activity Output
1018036,Tibco_ProcessVariableGroup,Variable,Variable,Tibco Process Variable Group
1018037,Tibco_ProcessVariable,Variable,Variable,Tibco Process Variable
1018038,Tibco_ProcessTransition,Process,ProcessBlue,Tibco Process Transition
1018039,Tibco_ProcessEnd,Process,ProcessPurple,Tibco Process End
1018050,Tibco_JDBCSharedResource,DatabaseConnection,DatabaseConnection,Tibco JDBC Shared Resource
1018051,Tibco_JMSConnectionKey,DatabaseConnection,DatabaseConnection,Tibco JMS Connection Key
1018052,Tibco_ProcessActivityJavaProcessCall,CallToJavaProgram,CallToJavaProgram,Tibco Process Activity Java Process Call
1018062,Tibco_ApplicationModule_Directory,Folder,FolderDarkBlue,Tibco Application Module Directory
1018063,Tibco_SharedModule_Directory,Folder,FolderLightBlue,Tibco Shared Module Directory
1018064,Tibco_ApplicationModule,Package,Module,Tibco Application Module
1018065,Tibco_SharedModule,Package,Package,Tibco Shared Module
1018066,Tibco_Service,Service,ServiceBlue,Tibco Service
1018067,Tibco_ServiceOperation,WebService,WebService,Tibco Service Operation
1019000,WCFService,Service,ServiceBlue,WCF Service
1019020,ServiceContract,Process,ProcessBlue,Service Contract
1019125,XAML_Control,UIView,UIView,WPF XAML Control
1019126,XAML_Custom_Control,UIView,UIViewRedCorner,WPF XAML Custom Control
1019127,SL_XAML_Control,UIView,UIView,Silverlight XAML Control
1019128,SL_XAML_Custom_Control,UIView,UIViewRedCorner,Silverlight XAML Custom Control
1019139,SL_JS_Source_Code,File,File_JS,Silverlight JavaScript Source Code
1019140,SL_JS_Function,Function,FunctionOrangeBracket,Silverlight JavaScript Function
1019163,WCF_PostResourceService,ResourceServicePost,ResourceServicePost,WCF Post Resource Service
1019166,WCF_OperationContract,Process,ProcessBlue,WCF Operation Contract
1019167,WCF_DataContract,DataBlock,DataObject,WCF Data Contract
1019169,WCF_Configuration,Service,ServiceBlue,WCF Configuration
1019170,WCF_ServiceEndpoint,Process,ProcessBlue,WCF Service Endpoint
1019171,WCF_ClientEndpoint,Process,ProcessBlue,WCF Client Endpoint
1019172,WCF_OperationMethodGet,ResourceServiceGet,ResourceServiceGet,WCF Operation Method Get
1019173,WCF_OperationMethodPost,ResourceServicePost,ResourceServicePost,WCF Operation Method Post
1019174,WCF_OperationMethodPut,ResourceServicePut,ResourceServicePut,WCF Operation Method Put
1019175,WCF_OperationMethodDelete,ResourceServiceDelete,ResourceServiceDelete,WCF Operation Method Delete
1019300,CAST_DotNet_Entity,DataModule,DataModule,Entity
1019301,CAST_DotNet_Entity_Operation,Process,ProcessBlue,Entity Operation
1019307,CAST_DotNet_Entity_SQLQuery,SQLNamedQuery,SQLNamedQuery,DotNet Entity SQL Query
1020006,CAST_HTML5_SourceCode,File,File_HTML,HTML5 source code
1020007,CAST_HTML5_JavaScript_Function,Function,FunctionOrangeBracket,HTML5 JavaScript function
1020008,CAST_AngularJS_Module,Package,PackageRed,AngularJS Module
1020009,CAST_AngularJS_Controller,Package,PackageOrange,AngularJS Controller
1020011,CAST_AngularJS_ModelFunction,Function,FunctionOrangeModel,AngularJS Model function
1020012,CAST_AngularJS_Factory,Service,ServiceRed,AngularJS Factory
1020013,CAST_AngularJS_Service,WebService,WebService,AngularJS Service
1020015,CAST_AngularJS_Function,Function,FunctionOrange,AngularJS function
1020016,CAST_AngularJS_Directive,Process,ProcessRed,AngularJS Directive
1020017,CAST_AngularJS_DirectiveController,Package,PackageRed,AngularJS Directive Controller
1020021,CAST_AngularJS_GetResourceService,ResourceServiceGet,ResourceServiceGet,AngularJS GET resource service
1020022,CAST_AngularJS_PutResourceService,ResourceServicePut,ResourceServicePut,AngularJS PUT resource service
1020023,CAST_AngularJS_PostResourceService,ResourceServicePost,ResourceServicePost,AngularJS POST resource service
1020026,CAST_HTML5_JavaScript_SourceCode,File,File_JS,HTML5 JavaScript source code
1020030,CAST_HTML5_JavaScript_SourceCode_Fragment,File,Fragment_JS,HTML5 JavaScript source code fragment
1020031,CAST_JAXRS_Service,WebService,WebService,JAX RS Service
1020032,CAST_JAXRS_Port,DatabaseConnection,Port,JAX RS Port
1020033,CAST_JAXRS_GetOperation,ResourceServiceGet,ResourceServiceGet,JAX RS Get Operation
1020034,CAST_JAXRS_PostOperation,ResourceServicePost,ResourceServicePost,JAX RS Post Operation
1020035,CAST_JAXRS_PutOperation,ResourceServicePut,ResourceServicePut,JAX RS Put Operation
1020036,CAST_JAXRS_DeleteOperation,ResourceServiceDelete,ResourceServiceDelete,JAX RS Delete Operation
1020037,CAST_SpringMVC_Service,WebService,WebService,Spring MVC Service
1020038,CAST_SpringMVC_Port,DatabaseConnection,Port,Spring MVC Port
1020039,CAST_SpringMVC_GetOperation,ResourceServiceGet,ResourceServiceGet,Spring MVC Get Operation
1020040,CAST_SpringMVC_PostOperation,ResourceServicePost,ResourceServicePost,Spring MVC Post Operation
1020041,CAST_SpringMVC_PutOperation,ResourceServicePut,ResourceServicePut,Spring MVC Put Operation
